#---- FLOAT D3Q19 Nv=10x10x10
#Nthreads Performance1BlockPerSM  Performance2BlocksPerSM
288 6849.29
320 6879.85
352 7472.15
384 7494.94
416 7186.13
448 7300.68
480 7377.98
512 7500.80
544 7369.93
576 7300.30
608 7281.45
640 7281.03
672 7207.15
704 7278.49
736 7213.19
768 7216.58
800 5918.65
832 5589.53
864 5559.05
896 5529.50
928 4370.78
960 4526.33
992 4305.57
1024 4482.90
