#---- FLOAT D3Q19 Nv=8x8x8
#Nthreads Performance1BlockPerSM  Performance2BlocksPerSM
256 4665.98 
384 4883.76 
512 7092.09 
640 6288.40 
768 6254.28 
896 6768.12 
1024 6738.33 


#---- DOUBLE D3Q19 Nv=8x8x8
256 3537.64
384 3501.95
512 2493.42
640 3622.49
768 2515.54
896 2107.16
1024 1708.11 


#---- FLOAT D3Q27 Nv=8x8x8
256 3188.15
384 3244.78
512 1217.18
640 2236.43
768 2010.13
896 1920.62
1024 1594.68
