#---- FLOAT D3Q19 Nv=8x8x8
#Nthreads Performance1BlockPerSM  Performance2BlocksPerSM
256 6498.19
384 6406.70
512 7614.57
640 7030.18
768 6863.85
896 7527.15
1024 5880.15


#---- DOUBLE D3Q19 Nv=8x8x8
256 3936.13
384 3769.45
512 2977.09
640 3676.48
768 2236.86
896 1907.49
1024 1647.81


#---- FLOAT D3Q27 Nv=8x8x8
256 4159.06
384 3619.96
512 1717.23
640 2210.59
768 1992.77
896 1839.67
1024 1545.87
